,CarPrice,CarMileage,VIN,TimeStamp,Source,Make,Model,Year,Trim,ExteriorColorGeneral,InteriorColorGeneral,DrivetrainGeneral,FuelTypeGeneral,TransmissionGeneral,EngineSize,EngineConfiguration,Fuel System,Turbocharged,Hybrid,ZipLocation
264,25987.0,22865,JF2SKADC9MH410415,2023-11-24 22:01:34.947303+00:00,Cars.com,SUBARU,Forester,2021,Base,Black,Gray,AWD,Gasoline,Automatic,2.5L,,GDI,0,0,01464
265,16973.0,91489,JN8CS1MW9EM413616,2023-11-24 22:33:44.001796+00:00,Cars.com,INFINITI,QX70,2014,,Other,Black,AWD,Gasoline,Automatic,3.7L,,,0,0,01237
266,28536.0,23996,JF2SKAJC4MH452060,2023-11-24 22:01:05.595276+00:00,Cars.com,SUBARU,Forester,2021,Premium,White,Black,AWD,Gasoline,Automatic,2.5L,,GDI,0,0,01464
267,33900.0,72643,1GYS4JKJ2GR331512,2023-11-12 20:18:35.818639+00:00,Cars.com,CADILLAC,Escalade,2016,,Gray,Black,4WD,Gasoline,Automatic,6.2L,,,0,0,
268,65994.0,27556,1GKS2CKD9MR310562,2023-11-12 17:43:48.183494+00:00,Cars.com,GMC,Yukon,2021,,Black,Black,4WD,Gasoline,Automatic,5.3L,V8,GDI,0,0,
269,38991.0,14554,1GCWGAF71M1195624,2023-11-24 21:37:55.609942+00:00,Cars.com,CHEVROLET,Express,2021,,White,Other,Other,Gasoline,Other,,,,0,0,02045
270,40355.0,69793,WUABWGFF3J1900224,2023-11-12 20:16:26.315131+00:00,Cars.com,AUDI,RS3,2018,,Red,Black,AWD,Gasoline,Automatic,2.5L,I5,DI,1,0,
271,46825.0,7666,2C3CDZFJ8KH675300,2023-11-24 22:09:40.250272+00:00,Cars.com,DODGE,Challenger,2019,LA,Gray,Black,RWD,Gasoline,Automatic,6.4L,V8,MPFI,0,0,01464
272,41925.0,10845,1C4RJKAG5M8209415,2023-11-24 22:08:47.034883+00:00,Cars.com,JEEP,Grand Cherokee,2021,,Red,Black,4WD,Gasoline,Automatic,3.6L,V6,MPFI,0,0,01464
273,3900.0,195929,2G1WF52E339207323,2023-11-12 16:53:21.360837+00:00,Cars.com,CHEVROLET,Impala,2003,,Gray,Other,FWD,Gasoline,Automatic,3.4L,V6,MPFI,0,0,
274,22000.0,27500,3VW5A7AT1FM808252,2023-11-24 21:33:22.368654+00:00,Cars.com,VOLKSWAGEN,Beetle,2015,,Black,Other,FWD,Diesel,Other,2.0L,,,0,0,02045
275,28345.0,99225,1GKS1GKC0HR201138,2023-11-12 16:53:39.982178+00:00,Cars.com,GMC,Yukon XL,2017,,Black,Black,RWD,Gasoline,Automatic,5.3L,V8,GDI,0,0,
276,37791.0,35025,5TDGZRBHXNS561337,2023-11-24 22:12:44.578375+00:00,Cars.com,TOYOTA,Highlander,2022,XLE,Other,Other,AWD,Gasoline,Automatic,3.5L,V6,DI,0,0,01464
277,21820.0,75694,WBA1M5C52GV326888,2023-11-12 20:17:17.498232+00:00,Cars.com,BMW,M235i,2016,xDrive,Black,Red,AWD,Gasoline,Automatic,3.0L,I6,GDI,1,0,
278,15999.0,30149,1G1FW6S08H4158804,2023-11-12 20:14:11.943099+00:00,Cars.com,CHEVROLET,Bolt EV,2017,,Gray,Other,FWD,Other,Automatic,,,,0,0,
279,24959.0,74378,1C4RDJEG5JC414804,2023-11-12 17:43:58.625695+00:00,Cars.com,DODGE,Durango,2018,WD,Other,Black,AWD,Gasoline,Automatic,3.6L,V6,MPFI,0,0,
280,33981.0,47376,5TDBSKFC4MS021064,2023-11-12 16:55:54.134560+00:00,Cars.com,TOYOTA,Sienna,2021,LE Plus Package,Red,Gray,AWD,Hybrid,Automatic,2.5L,I4,DI,0,1,
281,35362.0,11845,WA1EECF30N1149367,2023-11-12 21:45:28.374000+00:00,Cars.com,AUDI,Q3,2022,,Gray,Black,AWD,Gasoline,Automatic,2.0L,I4,GDI,1,0,02191
282,21987.0,71243,JM1BPBKL9M1327861,2023-11-24 21:59:04.034635+00:00,Cars.com,MAZDA,Mazda3,2021,Mazda3 with Select Package,White,Other,AWD,Gasoline,Automatic,2.5L,I4,GDI,0,0,01464
283,27409.0,9852,JM1BPBMLXN1509793,2023-11-12 20:19:22.292451+00:00,Cars.com,MAZDA,Mazda3,2022,Premium Package,White,Black,AWD,Gasoline,Automatic,2.5L,I4,GDI,0,0,
284,205595.0,27540,ZHWUC1ZF1FLA01004,2023-11-12 20:18:44.614232+00:00,Cars.com,LAMBORGHINI,Huracan,2015,Coupe,Other,Other,AWD,Gasoline,Automatic,5.2L,V10,GDI,0,0,
285,18680.0,110458,JN8CS1MU8HM141658,2023-11-24 22:35:46.477645+00:00,Cars.com,INFINITI,QX70,2017,,Gray,Other,RWD,Gasoline,Automatic,3.7L,V6,MPFI,0,0,01237
286,27491.0,49127,5TDDK3DC7FS100359,2023-11-12 20:17:23.714744+00:00,Cars.com,TOYOTA,Sienna,2015,,Other,Black,AWD,Gasoline,Automatic,3.5L,V6,MPFI,0,0,
287,14988.0,115349,1FTFW1EF7BFC58477,2023-11-12 17:41:06.092887+00:00,Cars.com,FORD,F-150,2011,,Red,Gray,4WD,Flex Fuel,Automatic,5.0L,V8,MPFI,0,0,
288,46735.0,62882,JTJHY7AX4F4179903,2023-11-12 16:55:14.681376+00:00,Cars.com,LEXUS,LX,2015,570,Black,Other,4WD,Gasoline,Automatic,5.7L,,,0,0,
289,102781.0,20936,WP1AG2AY1MDA34994,2023-11-12 16:54:20.307396+00:00,Cars.com,PORSCHE,Cayenne,2021,GTS,Gray,Black,AWD,Gasoline,Automatic,4.0L,V8,GDI,1,0,
290,29525.0,20021,3CZRU6H55LM734191,2023-11-24 21:54:29.126604+00:00,Cars.com,HONDA,HR-V,2020,,White,Gray,Other,Gasoline,Other,,,,0,0,01464
291,31786.0,34217,JTEAAAAHXNJ092484,2023-11-12 17:43:51.679573+00:00,Cars.com,TOYOTA,Venza,2022,,Black,Black,AWD,Hybrid,Automatic,2.5L,I4,DI,0,1,
292,19700.0,56672,KMHC85LC4JU101704,2023-11-24 22:07:24.916200+00:00,Cars.com,HYUNDAI,Ioniq,2018,,Black,Black,FWD,Hybrid,Automatic,1.6L,I4,GDI,0,1,01464
293,31000.0,77020,1C6HJTAGXML527519,2023-11-12 17:44:41.495171+00:00,Cars.com,JEEP,Gladiator,2021,,Gray,Black,4WD,Gasoline,Manual,3.6L,V6,MPFI,0,0,
294,21998.0,87169,JN8CS1MW9EM410750,2023-11-24 22:33:31.959795+00:00,Cars.com,INFINITI,QX70,2014,,Black,Black,AWD,Gasoline,Automatic,3.7L,V6,MPFI,0,0,01237
295,289800.0,10401,ZHWUT5ZF0MLA17036,2023-11-12 20:13:08.888092+00:00,Cars.com,LAMBORGHINI,Huracan,2021,,Other,Red,RWD,Gasoline,Automatic,5.2L,V10,GDI,0,0,
296,18450.0,98721,JN8CS1MW0GM751618,2023-11-24 22:35:28.055645+00:00,Cars.com,INFINITI,QX70,2016,,Gray,Black,AWD,Gasoline,Automatic,3.7L,,,0,0,01237
297,19995.0,108297,1C6RR7GT6GS109302,2023-11-24 21:36:30.232248+00:00,Cars.com,RAM,1500,2016,SLT,Gray,Black,4WD,Gasoline,Automatic,5.7L,V8,MPFI,0,0,02045
298,185000.0,32005,SCA665C55HUX86628,2023-11-24 21:33:46.238601+00:00,Cars.com,ROLLS ROYCE,Wraith,2017,,Blue,White,RWD,Gasoline,Automatic,6.6L,,,0,0,02045
